,w,h,label
1009,296.0,479.0,False
1010,433.0,294.0,False
1011,479.0,639.0,False
1012,479.0,571.0,True
1013,479.0,639.0,False
1014,479.0,639.0,False
1015,511.0,358.0,False
1016,528.0,420.0,True
1017,391.369445801,544.940368652,False
1018,479.0,510.0,True
1019,455.999938965,478.999938965,True
1020,479.0,639.0,False
1021,222.0,32.0,False
1022,527.0,479.0,True
1023,479.0,524.0,True
1024,479.0,507.0,True
1025,517.0,479.0,True
1026,479.0,639.0,False
1027,564.99987793,478.999938965,True
1028,479.0,576.0,False
1029,509.0,380.0,False
1030,639.0,250.0,False
1031,639.0,128.0,False
1032,481.0,162.0,False
1033,600.0,258.0,False
1034,638.99987793,294.999938965,False
1035,639.0,307.0,False
1036,638.99987793,349.999938965,False
1037,639.0,353.0,False
1038,639.0,327.0,False
1039,567.0,312.0,False
1040,379.0,639.0,False
1041,639.0,369.0,False
1042,476.0,479.0,True
1043,479.0,282.0,False
1044,298.0,479.0,False
1045,365.0,479.0,False
1046,411.0,479.0,True
1047,375.182342529,535.542236328,False
1048,479.0,543.0,True
1049,479.0,589.0,False
1050,479.0,548.0,True
1051,479.0,574.0,False
1052,479.0,639.0,False
1053,479.0,639.0,False
1054,479.0,639.0,False
1055,479.0,639.0,False
1056,479.0,602.0,False
1057,479.0,639.0,False
1058,479.0,639.0,False
1059,479.0,639.0,False
1060,479.0,501.0,True
1061,479.0,501.0,True
1062,479.0,501.0,True
1063,479.0,589.0,False
1064,479.0,501.0,True
1065,495.999938965,478.999938965,True
1066,444.0,34.0,False
1067,259.0,479.0,False
1068,479.0,639.0,False
1069,479.0,639.0,False
1070,479.0,639.0,False
1071,375.0,479.0,False
1072,212.483474731,73.5621032715,False
1073,626.805847168,197.250946045,False
1074,234.0,479.0,False
1075,129.0,116.0,True
1076,639.0,78.0,False
1077,408.0,479.0,True
1078,67.8129577637,191.554641724,False
1079,400.0,479.0,False
1080,71.6414108276,295.759674072,False
1081,454.990661621,657.0625,False
1082,241.999969482,478.999938965,False
1083,479.0,639.0,False
1084,389.0,639.0,False
1085,134.0,77.0,False
1086,639.0,190.0,False
1087,639.0,179.0,False
1088,365.0,613.0,False
1089,229.0,639.0,False
1090,479.0,615.0,False
1091,545.99987793,478.999938965,True
1092,479.0,639.0,False
1093,368.0,259.0,False
1094,479.0,639.0,False
1095,479.0,639.0,False
1096,479.0,639.0,False
1097,479.0,639.0,False
1098,479.0,639.0,False
1099,479.0,639.0,False
1100,274.0,639.0,False
1101,307.0,639.0,False
1102,416.342041016,380.219268799,True
1103,479.0,496.0,True
1104,479.0,521.0,True
1105,479.0,639.0,False
1106,479.0,594.0,False
1107,380.0,465.0,False
1108,404.0,466.0,True
1109,338.0,448.0,False
1110,479.0,639.0,False
1111,253.0,639.0,False
1112,479.0,639.0,False
1113,566.99987793,478.999938965,True
1114,487.0,479.0,True
1115,479.0,639.0,False
1116,479.0,639.0,False
1117,479.0,639.0,False
1118,208.0,270.0,False
1119,93.0,99.0,True
1120,475.600067139,176.600021362,False
1121,601.0,479.0,True
1122,483.0,479.0,True
1123,721.109863281,311.646362305,False
1124,792.506713867,368.515899658,False
1125,479.0,639.0,False
1126,479.0,639.0,False
1127,479.0,639.0,False
1128,479.0,639.0,False
1129,142.0,306.0,False
1130,479.0,639.0,False
1131,479.0,31.0,False
1132,589.313049316,254.904968262,False
1133,599.468994141,242.331756592,False
1134,596.41619873,253.046798706,False
1135,576.418273926,255.242080688,False
1136,317.0,479.0,False
1137,243.999969482,478.999938965,False
1138,354.999938965,478.999938965,False
1139,639.658935547,256.4815979,False
1140,264.0,55.0,False
1141,279.0,76.0,False
1142,479.0,639.0,False
1143,479.0,639.0,False
1144,479.0,639.0,False
1145,479.0,639.0,False
1146,409.999938965,478.999938965,True
1147,479.0,639.0,False
1148,479.0,484.0,True
1149,489.999938965,478.999938965,True
1150,479.0,639.0,False
1151,479.0,528.0,True
1152,479.0,357.0,False
1153,479.0,639.0,False
1154,571.99987793,478.999938965,True
1155,458.0,479.0,True
1156,479.0,639.0,False
1157,479.0,639.0,False
1158,227.705062866,491.61907959,False
1159,246.863937378,479.472351074,False
1160,185.0,30.0,False
1161,182.0,35.0,False
1162,211.0,41.0,False
1163,217.0,40.0,False
1164,205.0,41.0,False
1165,206.0,40.0,False
1166,190.0,38.0,False
1167,204.0,40.0,False
1168,205.0,41.0,False
1169,202.0,42.0,False
1170,206.0,40.0,False
1171,197.0,40.0,False
1172,204.0,41.0,False
1173,201.0,39.0,False
1174,177.0,31.0,False
1175,59.0,639.0,False
1176,593.0,357.0,False
1177,585.0,357.0,False
1178,577.0,369.0,False
1179,638.99987793,343.999938965,False
1180,638.99987793,361.999938965,False
1181,610.0,405.0,False
1182,638.99987793,359.999938965,False
1183,466.0,273.0,False
1184,442.0,197.0,False
1185,84.9999847412,344.999938965,False
1186,563.99987793,478.999938965,True
1187,415.999938965,219.999969482,False
1188,430.999938965,144.999969482,False
1189,511.0,152.0,False
1190,514.0,146.0,False
1191,342.0,540.0,False
1192,541.0,181.0,False
1193,542.0,182.0,False
1194,126.0,335.0,False
1195,165.999969482,154.999969482,True
1196,479.0,639.0,False
1197,479.0,639.0,False
1198,479.0,639.0,False
1199,479.0,639.0,False
1200,479.0,639.0,False
1201,479.0,639.0,False
1202,479.0,639.0,False
1203,535.0,359.0,False
1204,577.0,479.0,True
1205,166.70602417,250.814224243,False
1206,166.485778809,250.059036255,False
1207,393.999938965,234.999969482,False
1208,472.580383301,246.452835083,False
1209,172.0,247.0,False
1210,246.33706665,172.212783813,False
1211,246.363388062,172.254837036,False
1212,251.383102417,389.955108643,False
1213,387.0,377.0,True
1214,381.0,327.0,True
1215,215.0,347.0,False
1216,332.783935547,216.250335693,False
1217,175.0,172.0,True
1218,114.0,177.0,False
1219,479.0,639.0,False
1220,153.0,153.0,True
1221,193.999969482,244.999969482,False
1222,337.850036621,212.770751953,False
1223,267.999938965,270.999938965,True
1224,193.999969482,258.999938965,False
1225,563.99987793,257.999938965,False
1226,564.0,258.0,False
1227,587.027404785,222.006958008,False
1228,577.677612305,235.128723145,False
1229,633.102233887,254.053710938,False
1230,222.448348999,218.835067749,True
1231,283.096679688,212.459503174,False
1232,215.0,241.0,True
1233,254.601974487,163.536178589,False
1234,98.0,145.0,False
1235,140.0,150.0,True
1236,340.397644043,215.633148193,False
1237,264.880737305,272.280151367,True
1238,388.0,269.0,False
1239,389.0,269.0,False
1240,285.653625488,273.431518555,True
1241,220.0,308.0,False
1242,210.0,199.0,True
1243,117.0,151.0,False
1244,189.999969482,317.999938965,False
1245,200.0,258.0,False
1246,155.714569092,247.611206055,False
1247,155.618515015,249.163925171,False
1248,155.912322998,248.479171753,False
1249,155.707855225,248.599014282,False
1250,155.608734131,248.983184814,False
1251,155.707855225,248.841537476,False
1252,155.465316772,248.841537476,False
1253,155.91027832,248.328063965,False
1254,155.465316772,249.084091187,False
1255,155.707855225,248.841537476,False
1256,155.91027832,248.328063965,False
1257,155.707870483,248.841537476,False
1258,155.912322998,248.28302002,False
1259,155.707855225,249.084075928,False
1260,155.661804199,248.914703369,False
1261,155.716217041,248.283035278,False
1262,155.222793579,248.356460571,False
1263,586.0,479.0,True
1264,545.0,479.0,True
1265,229.0,326.0,False
1266,80.0,158.0,False
1267,154.0,168.0,True
1268,272.507324219,175.624649048,False
1269,157.527526855,182.654953003,True
1270,158.461227417,190.962997437,False
1271,157.872817993,181.436218262,True
1272,160.093994141,194.499588013,False
1273,160.0,186.0,True
1274,172.727386475,214.244766235,False
1275,178.0,139.0,True
1276,176.0,81.0,False
1277,176.999969482,153.999969482,True
1278,173.999969482,132.999969482,False
1279,170.0,125.0,False
1280,427.999938965,478.999938965,True
1281,423.999938965,478.999938965,True
1282,424.999938965,478.999938965,True
1283,145.0,179.0,False
1284,536.727294922,216.117980957,False
1285,575.352539062,195.709762573,False
1286,490.0,479.0,True
1287,469.0,479.0,True
1288,174.551727295,195.513824463,True
1289,190.0,253.0,False
1290,479.0,639.0,False
1291,479.0,639.0,False
1292,479.0,639.0,False
1293,479.0,639.0,False
1294,479.0,639.0,False
1295,479.0,639.0,False
1296,479.0,639.0,False
1297,479.0,639.0,False
1298,479.0,639.0,False
1299,101.0,161.0,False
1300,218.999969482,351.999938965,False
1301,331.999938965,370.999938965,True
1302,480.0,360.0,False
1303,168.674499512,49.9976806641,False
1304,502.0,337.0,False
1305,414.0,338.0,True
1306,270.0,360.0,False
1307,177.999969482,143.999969482,True
1308,157.0,364.0,False
1309,479.0,639.0,False
1310,479.0,639.0,False
1311,479.0,639.0,False
1312,479.0,639.0,False
1313,479.0,639.0,False
1314,163.0,103.0,False
1315,197.0,178.0,True
1316,250.0,189.0,False
1317,244.999969482,192.999969482,True
1318,201.29107666,261.654205322,False
1319,352.0,408.0,True
1320,303.0,419.0,False
1321,294.0,421.0,False
1322,115.0,86.0,False
1323,16.2000026703,153.800033569,False
1324,323.0,319.0,True
1325,224.0,285.0,False
1326,479.0,639.0,False
1327,479.0,639.0,False
1328,479.0,639.0,False
1329,479.0,639.0,False
1330,479.0,639.0,False
1331,479.0,639.0,False
1332,479.0,639.0,False
1333,108.0,202.0,False
1334,216.0,206.0,True
1335,297.026916504,211.624542236,False
1336,305.0,286.0,True
1337,154.220352173,222.0362854,False
1338,236.880767822,214.253356934,True
1339,230.322601318,277.141723633,False
1340,235.986038208,271.147979736,True
1341,237.587875366,219.203079224,True
1342,228.999969482,329.999938965,False
1343,395.0,349.0,True
1344,399.288879395,279.169128418,False
1345,331.988128662,264.769836426,True
1346,290.0,213.0,False
1347,260.0,223.0,True
1348,199.0,247.0,False
1349,479.0,639.0,False
1350,479.0,639.0,False
1351,84.0,135.0,False
1352,187.0,188.0,True
1353,254.023376465,183.709152222,False
1354,477.184967041,247.288803101,False
1355,111.508071899,90.2684402466,True
1356,111.664245605,90.4246063232,True
1357,112.600013733,90.0,True
1358,410.878204346,200.866378784,False
1359,265.0,211.0,True
1360,246.0,185.0,False
1361,479.0,639.0,False
1362,479.0,639.0,False
1363,479.0,639.0,False
1364,479.0,639.0,False
1365,479.0,639.0,False
1366,479.0,639.0,False
1367,479.0,639.0,False
1368,479.0,639.0,False
1369,479.0,639.0,False
1370,479.0,639.0,False
1371,479.0,639.0,False
1372,479.0,639.0,False
1373,479.0,639.0,False
1374,479.0,639.0,False
1375,479.0,639.0,False
1376,479.0,639.0,False
1377,479.0,639.0,False
1378,479.0,639.0,False
1379,479.0,639.0,False
1380,479.0,639.0,False
1381,479.0,639.0,False
1382,479.0,639.0,False
1383,479.0,639.0,False
1384,479.0,639.0,False
1385,479.0,639.0,False
1386,479.0,639.0,False
1387,479.0,639.0,False
1388,479.0,639.0,False
1389,479.0,639.0,False
1390,479.0,639.0,False
1391,479.0,639.0,False
1392,479.0,639.0,False
1393,479.0,639.0,False
1394,479.0,639.0,False
1395,479.0,639.0,False
1396,479.0,639.0,False
1397,479.0,639.0,False
1398,479.0,639.0,False
1399,479.0,639.0,False
1400,479.0,639.0,False
1401,479.0,639.0,False
1402,479.0,639.0,False
1403,479.0,639.0,False
1404,479.0,639.0,False
1405,479.0,639.0,False
1406,479.0,639.0,False
1407,479.0,639.0,False
1408,479.0,639.0,False
1409,479.0,639.0,False
1410,393.0,258.0,False
1411,463.0,262.0,False
1412,639.0,294.0,False
1413,532.0,479.0,True
1414,496.999938965,478.999938965,True
1415,638.99987793,366.999938965,False
1416,610.99987793,391.999938965,False
1417,603.99987793,392.999938965,False
1418,605.0,390.0,False
1419,606.0,451.0,False
1420,608.0,415.0,False
1421,609.0,404.0,False
1422,590.0,379.0,False
1423,548.0,359.0,False
1424,479.0,612.0,False
1425,479.0,613.0,False
1426,611.99987793,373.999938965,False
1427,391.0,639.0,False
1428,459.0,544.0,True
1429,479.0,639.0,False
1430,446.0,639.0,False
1431,426.0,585.0,False
1432,217.0,72.0,False
1433,225.0,79.0,False
1434,479.0,639.0,False
1435,479.0,639.0,False
1436,479.0,639.0,False
1437,489.0,479.0,True
1438,377.999938965,466.999938965,False
1439,479.0,339.0,False
1440,479.0,639.0,False
1441,479.0,639.0,False
1442,479.0,466.0,True
1443,479.0,639.0,False
1444,479.0,639.0,False
1445,479.999938965,478.999938965,True
1446,479.0,639.0,False
1447,453.0,479.0,True
1448,479.0,639.0,False
1449,479.0,456.0,True
1450,205.654037476,406.377685547,False
1451,290.381835938,248.431411743,True
1452,479.0,524.0,True
1453,479.0,201.0,False
1454,479.0,507.0,True
1455,479.0,573.0,False
1456,479.0,576.0,False
1457,479.0,570.0,True
1458,479.0,639.0,False
1459,479.0,579.0,False
1460,479.0,639.0,False
1461,479.0,138.0,False
1462,479.0,215.0,False
1463,458.0,223.0,False
1464,185.0,332.0,False
1465,206.0,325.0,False
1466,180.950561523,52.8379478455,False
1467,286.0,479.0,False
1468,479.0,369.0,True
1469,479.0,353.0,False
1470,371.408691406,183.140823364,False
1471,537.99987793,459.999938965,True
1472,437.230499268,194.829711914,False
1473,358.039154053,185.401519775,False
1474,188.090377808,59.3969650269,False
1475,419.214294434,179.731246948,False
1476,370.821533203,335.787567139,True
1477,370.954650879,341.058532715,True
1478,306.826660156,64.5483398438,False
1479,231.0,395.0,False
1480,552.237915039,183.357254028,False
1481,381.0,414.0,True
1482,225.0,479.0,False
1483,154.999969482,249.999969482,False
1484,616.843383789,218.521255493,False
1485,615.014953613,218.306518555,False
1486,250.691619873,540.685852051,False
1487,266.807952881,514.311401367,False
1488,273.64932251,54.7740440369,False
1489,274.530761719,54.7270393372,False
1490,278.0,463.0,False
1491,253.709594727,507.048309326,False
1492,257.293457031,499.522247314,False
1493,257.272583008,494.149963379,False
1494,269.999938965,436.999938965,False
1495,269.0,437.0,False
1496,301.019256592,441.629180908,False
1497,305.263702393,450.904449463,False
1498,290.09463501,475.768981934,False
1499,366.550842285,436.478759766,True
1500,309.999938965,410.999938965,False
1501,287.035491943,57.2234687805,False
1502,258.558166504,489.720092773,False
1503,303.348876953,399.712921143,False
1504,289.417358398,534.135498047,False
1505,375.0,378.0,True
1506,225.0,292.0,False
1507,602.0,479.0,True
1508,329.0,166.0,False
1509,479.0,639.0,False
1510,479.0,241.0,False
1511,479.0,639.0,False
1512,479.0,639.0,False
1513,479.0,639.0,False
1514,479.0,639.0,False
1515,479.0,639.0,False
1516,479.0,639.0,False
1517,478.999938965,638.99987793,False
1518,479.0,639.0,False
1519,479.0,639.0,False
1520,479.0,639.0,False
1521,479.0,639.0,False
1522,479.0,639.0,False
1523,212.0,324.0,False
1524,241.999969482,317.999938965,False
1525,479.0,639.0,False
1526,478.999938965,638.99987793,False
1527,479.0,639.0,False
1528,323.0,320.0,True
1529,317.0,240.0,False
1530,311.0,239.0,True
1531,237.999969482,306.999938965,False
1532,304.0,234.0,True
1533,479.0,639.0,False
1534,479.0,639.0,False
1535,479.0,639.0,False
1536,479.0,639.0,False
1537,479.0,639.0,False
1538,478.999938965,638.99987793,False
1539,479.0,639.0,False
1540,479.0,639.0,False
1541,252.0,154.0,False
1542,212.0,178.0,True
1543,162.0,207.0,False
1544,479.0,639.0,False
1545,479.0,639.0,False
1546,479.0,639.0,False
1547,145.0,288.0,False
1548,236.999969482,217.999969482,True
1549,205.999969482,248.999969482,False
1550,479.0,639.0,False
1551,479.0,639.0,False
1552,478.999938965,638.99987793,False
1553,479.0,639.0,False
1554,479.0,639.0,False
1555,479.0,639.0,False
1556,479.0,639.0,False
1557,479.0,639.0,False
1558,479.0,639.0,False
1559,479.0,639.0,False
1560,479.0,639.0,False
1561,479.0,639.0,False
1562,479.0,639.0,False
1563,479.0,639.0,False
1564,479.0,639.0,False
1565,479.0,639.0,False
1566,479.0,639.0,False
1567,479.0,639.0,False
1568,311.0,386.0,False
1569,479.0,639.0,False
1570,479.0,639.0,False
1571,479.0,639.0,False
1572,479.0,639.0,False
1573,478.999938965,638.99987793,False
1574,479.0,639.0,False
1575,479.0,639.0,False
1576,479.0,639.0,False
1577,478.999938965,638.99987793,False
1578,479.0,639.0,False
1579,478.999938965,638.99987793,False
1580,479.0,639.0,False
1581,479.0,639.0,False
1582,479.0,639.0,False
1583,479.0,639.0,False
1584,479.0,639.0,False
1585,479.0,639.0,False
1586,479.0,639.0,False
1587,479.0,639.0,False
1588,479.0,639.0,False
1589,479.0,639.0,False
1590,479.0,639.0,False
1591,479.0,639.0,False
1592,479.0,639.0,False
1593,479.0,639.0,False
1594,479.0,639.0,False
1595,211.0,233.0,True
1596,202.0,216.0,True
1597,205.0,229.0,True
1598,217.0,237.0,True
1599,252.999969482,241.999969482,True
1600,255.999969482,234.999969482,True
1601,263.999938965,241.999969482,True
1602,221.0,254.0,True
1603,246.999969482,217.999969482,True
1604,211.0,240.0,True
1605,212.0,240.0,True
1606,205.0,241.0,True
1607,208.0,251.0,False
1608,289.999938965,229.999969482,True
1609,237.999969482,306.999938965,False
1610,285.0,334.0,True
1611,227.999969482,292.999938965,False
1612,272.0,213.0,True
1613,233.0,292.0,False
1614,479.0,639.0,False
1615,479.0,639.0,False
1616,479.0,639.0,False
1617,479.0,639.0,False
1618,479.0,639.0,False
1619,479.0,639.0,False
1620,479.0,639.0,False
1621,479.0,639.0,False
1622,479.0,639.0,False
1623,479.0,639.0,False
1624,203.0,207.0,True
1625,306.0,233.0,False
1626,479.0,639.0,False
1627,479.0,639.0,False
1628,479.0,639.0,False
1629,479.0,639.0,False
1630,479.0,639.0,False
1631,479.0,639.0,False
1632,478.999938965,638.99987793,False
1633,479.0,639.0,False
1634,479.0,639.0,False
1635,479.0,639.0,False
1636,479.0,639.0,False
1637,479.0,639.0,False
1638,325.0,216.0,False
1639,270.0,213.0,True
1640,198.999969482,245.999969482,False
1641,240.0,199.0,True
1642,479.0,639.0,False
1643,479.0,639.0,False
1644,479.0,639.0,False
1645,479.0,639.0,False
1646,479.0,639.0,False
1647,479.0,639.0,False
1648,478.999938965,638.99987793,False
1649,479.0,639.0,False
1650,479.0,639.0,False
1651,479.0,639.0,False
1652,479.0,639.0,False
1653,479.0,639.0,False
1654,479.0,639.0,False
1655,479.0,639.0,False
1656,479.0,639.0,False
1657,479.0,639.0,False
1658,479.0,639.0,False
1659,479.0,639.0,False
1660,479.0,639.0,False
1661,479.0,639.0,False
1662,479.0,639.0,False
1663,479.0,639.0,False
1664,479.0,639.0,False
1665,479.0,639.0,False
1666,479.0,639.0,False
1667,479.0,639.0,False
1668,137.0,205.0,False
1669,221.999969482,187.999969482,True
1670,228.999969482,281.999938965,False
1671,292.0,227.0,True
1672,297.0,222.0,False
1673,400.999938965,387.999938965,True
1674,479.0,354.0,False
1675,479.0,639.0,False
1676,479.0,206.0,False
1677,479.0,524.0,True
1678,479.0,617.0,False
1679,479.0,639.0,False
1680,558.99987793,478.999938965,True
1681,479.0,258.0,False
1682,479.0,639.0,False
1683,479.0,639.0,False
1684,479.0,639.0,False
1685,479.0,639.0,False
1686,479.0,639.0,False
1687,479.0,639.0,False
1688,479.0,639.0,False
1689,479.0,639.0,False
1690,478.999938965,638.99987793,False
1691,479.0,639.0,False
1692,479.0,639.0,False
1693,479.0,639.0,False
1694,479.0,639.0,False
1695,210.999969482,478.999938965,False
1696,549.99987793,478.999938965,True
1697,479.0,592.0,False
1698,479.0,639.0,False
1699,479.0,639.0,False
1700,479.0,639.0,False
1701,479.0,639.0,False
1702,479.0,639.0,False
1703,479.0,639.0,False
1704,479.0,639.0,False
1705,479.0,559.0,True
1706,479.0,295.0,False
1707,317.0,185.0,False
1708,225.999969482,236.999969482,True
1709,224.999969482,156.999969482,False
1710,479.0,639.0,False
1711,479.0,639.0,False
1712,240.0,135.0,False
1713,150.0,127.0,True
1714,183.0,293.0,False
1715,479.0,639.0,False
1716,479.0,639.0,False
1717,479.0,639.0,False
1718,479.0,639.0,False
1719,479.0,639.0,False
1720,479.0,639.0,False
1721,479.0,639.0,False
1722,479.0,639.0,False
1723,479.0,639.0,False
1724,479.0,639.0,False
1725,479.0,639.0,False
1726,479.0,639.0,False
1727,479.0,639.0,False
1728,479.0,639.0,False
1729,479.0,639.0,False
1730,479.0,639.0,False
1731,479.0,639.0,False
1732,479.0,639.0,False
1733,479.0,639.0,False
1734,479.0,639.0,False
1735,479.0,639.0,False
1736,479.0,639.0,False
1737,479.0,639.0,False
1738,272.0,284.0,True
1739,479.0,639.0,False
1740,479.0,639.0,False
1741,479.0,639.0,False
1742,479.0,639.0,False
1743,479.0,639.0,False
1744,479.0,639.0,False
1745,479.0,639.0,False
1746,479.0,204.0,False
1747,479.0,465.0,True
1748,479.0,639.0,False
1749,138.0,331.0,False
1750,274.897491455,107.258079529,False
1751,106.0,110.0,True
1752,479.0,639.0,False
1753,479.0,513.0,True
1754,479.0,639.0,False
1755,479.0,639.0,False
1756,479.0,639.0,False
1757,479.0,639.0,False
1758,479.0,639.0,False
1759,479.0,639.0,False
1760,479.0,639.0,False
1761,479.0,639.0,False
1762,479.0,157.0,False
1763,479.0,639.0,False
1764,479.0,639.0,False
1765,479.0,639.0,False
1766,479.0,639.0,False
1767,479.0,639.0,False
1768,479.0,143.0,False
1769,479.0,639.0,False
1770,479.0,639.0,False
1771,479.0,639.0,False
1772,479.0,639.0,False
1773,479.0,639.0,False
1774,479.0,639.0,False
1775,479.0,639.0,False
1776,479.0,639.0,False
1777,479.0,639.0,False
1778,479.0,639.0,False
1779,479.0,639.0,False
1780,479.0,537.0,True
1781,479.0,639.0,False
1782,479.0,639.0,False
1783,479.0,639.0,False
1784,479.0,639.0,False
1785,479.0,639.0,False
1786,478.999938965,638.99987793,False
1787,479.0,639.0,False
1788,174.0,271.0,False
1789,210.0,268.0,False
1790,256.999938965,219.999969482,True
1791,479.0,539.0,True
1792,479.0,292.0,False
1793,479.0,415.0,True
1794,479.0,639.0,False
1795,479.0,639.0,False
1796,479.0,354.0,False
1797,479.0,377.0,True
1798,479.0,580.0,False
1799,561.0,431.0,True
1800,485.0,479.0,True
1801,392.999938965,478.999938965,False
1802,389.0,479.0,False
1803,428.0,479.0,True
1804,421.0,426.0,True
1805,528.0,400.0,False
1806,521.99987793,412.999938965,True
1807,479.0,639.0,False
1808,479.0,639.0,False
1809,479.0,639.0,False
1810,479.0,639.0,False
1811,479.0,639.0,False
1812,479.0,639.0,False
1813,479.0,639.0,False
1814,479.0,639.0,False
1815,479.0,639.0,False
1816,479.0,639.0,False
1817,479.0,639.0,False
1818,479.0,639.0,False
1819,479.0,639.0,False
1820,479.0,639.0,False
1821,479.0,639.0,False
1822,479.0,639.0,False
1823,479.0,639.0,False
1824,479.0,639.0,False
1825,479.0,639.0,False
1826,479.0,639.0,False
1827,479.0,639.0,False
1828,146.0,186.0,False
1829,479.0,639.0,False
1830,479.0,639.0,False
1831,479.0,639.0,False
1832,479.0,639.0,False
1833,479.0,639.0,False
1834,479.0,639.0,False
1835,479.0,639.0,False
1836,479.0,639.0,False
1837,479.0,639.0,False
1838,479.0,639.0,False
1839,479.0,639.0,False
1840,479.0,639.0,False
1841,479.0,639.0,False
1842,479.0,639.0,False
1843,479.0,639.0,False
1844,479.0,639.0,False
1845,478.999938965,638.99987793,False
1846,479.0,639.0,False
1847,479.0,639.0,False
1848,479.0,639.0,False
1849,479.0,639.0,False
1850,479.0,639.0,False
1851,479.0,639.0,False
1852,479.0,639.0,False
1853,479.0,639.0,False
1854,479.0,639.0,False
1855,479.0,639.0,False
1856,479.0,537.0,True
1857,479.0,513.0,True
1858,529.0,408.0,True
1859,479.0,142.0,False
1860,479.0,639.0,False
1861,479.0,639.0,False
1862,479.0,639.0,False
1863,479.0,639.0,False
1864,479.0,639.0,False
1865,479.0,639.0,False
1866,479.0,639.0,False
1867,479.0,639.0,False
1868,479.0,639.0,False
1869,479.0,639.0,False
1870,479.0,639.0,False
1871,479.0,639.0,False
1872,479.0,639.0,False
1873,479.0,639.0,False
1874,479.0,639.0,False
1875,479.0,639.0,False
1876,479.0,639.0,False
1877,479.0,639.0,False
1878,258.0,234.0,True
1879,479.0,147.0,False
1880,479.0,505.0,True
1881,479.0,509.0,True
1882,479.0,237.0,False
1883,338.0,186.0,False
1884,276.0,192.0,False
1885,479.0,639.0,False
1886,146.0,238.0,False
1887,147.0,165.0,True
1888,133.0,160.0,False
1889,103.0,226.0,False
1890,479.0,535.0,True
1891,479.0,639.0,False
1892,479.0,639.0,False
1893,536.99987793,478.999938965,True
1894,358.999938965,242.999969482,False
1895,221.0,324.0,False
1896,274.999938965,245.999969482,True
1897,286.0,249.0,True
1898,479.0,639.0,False
1899,479.0,639.0,False
1900,479.0,639.0,False
1901,479.0,639.0,False
1902,479.0,639.0,False
1903,479.0,639.0,False
1904,479.0,531.0,True
1905,563.0,479.0,True
1906,479.0,639.0,False
1907,535.99987793,478.999938965,True
1908,479.0,536.0,True
1909,536.99987793,478.999938965,True
1910,479.0,537.0,True
1911,185.0,290.0,False
1912,284.999938965,187.999969482,False
1913,185.0,271.0,False
1914,186.0,286.0,False
1915,479.0,537.0,True
1916,479.0,537.0,True
1917,479.0,536.0,True
1918,479.0,537.0,True
1919,479.0,537.0,True
1920,160.0,251.0,False
1921,150.0,253.0,False
1922,154.0,235.0,False
1923,293.999938965,226.999969482,True
1924,479.0,639.0,False
1925,479.0,639.0,False
1926,479.0,537.0,True
1927,542.0,479.0,True
1928,479.0,639.0,False
1929,479.0,639.0,False
1930,479.0,639.0,False
1931,479.0,639.0,False
1932,479.0,107.0,False
1933,396.999938965,228.999969482,False
1934,225.999969482,234.999969482,True
1935,479.0,536.0,True
1936,479.0,639.0,False
1937,479.0,639.0,False
1938,479.0,639.0,False
1939,479.0,639.0,False
1940,479.0,639.0,False
1941,478.999938965,638.99987793,False
1942,479.0,639.0,False
1943,479.0,639.0,False
1944,300.0,202.0,False
1945,479.0,156.0,False
1946,615.0,479.0,True
1947,479.0,183.0,False
1948,479.0,639.0,False
1949,539.99987793,478.999938965,True
1950,503.110107422,291.39440918,False
1951,479.0,639.0,False
1952,478.999938965,638.99987793,False
1953,479.0,639.0,False
1954,479.0,639.0,False
1955,479.0,639.0,False
1956,479.0,639.0,False
1957,479.0,639.0,False
1958,479.0,639.0,False
1959,479.0,639.0,False
1960,479.0,639.0,False
1961,479.0,639.0,False
1962,479.0,639.0,False
1963,479.0,639.0,False
1964,479.0,639.0,False
1965,479.0,639.0,False
1966,479.0,639.0,False
1967,479.0,328.0,False
1968,452.889221191,419.037414551,True
1969,516.0,428.0,True
1970,605.0,479.0,True
1971,479.0,494.0,True
1972,479.0,172.0,False
1973,479.0,186.0,False
1974,479.0,487.0,True
1975,502.999938965,478.999938965,True
1976,479.0,506.0,True
1977,479.0,511.0,True
1978,479.0,525.0,True
1979,479.0,526.0,True
1980,479.0,522.0,True
1981,479.0,511.0,True
1982,479.0,493.0,True
1983,479.0,531.0,True
1984,507.0,425.0,True
1985,302.0,479.0,False
1986,279.0,479.0,False
1987,404.0,479.0,True
1988,434.0,479.0,True
1989,441.0,479.0,True
1990,440.999938965,478.999938965,True
1991,401.0,403.0,True
1992,387.0,429.0,True
1993,416.0,455.0,True
1994,394.0,479.0,False
1995,395.0,479.0,False
1996,401.0,479.0,True
1997,384.999938965,478.999938965,False
1998,384.999938965,478.999938965,False
1999,385.0,479.0,False
2000,243.782226562,189.148834229,True
2001,211.983016968,266.667205811,False
2002,327.55456543,190.912689209,False
2003,205.921661377,211.700256348,True
2004,475.0,479.0,True
2005,399.999938965,478.999938965,False
2006,389.0,461.0,True
2007,353.0,432.0,False
2008,411.0,429.0,True
2009,522.93157959,358.926635742,False
2010,522.596374512,353.367767334,False
2011,523.113769531,351.538818359,False
2012,522.625915527,352.951751709,False
2013,522.899353027,351.565826416,False
2014,524.100158691,354.758392334,False
2015,525.054626465,354.025878906,False
